source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev2/P 3,Channel 0,3.0,0.0,"(3, 54, 512, 512)",3891982.0,4625092.0,3169232.0,4649109.0,104268471.5894153,0.2838898987329307,263016423.20532984,27668454.746935055,1.005192761571013,360.0,0.013256697684650176,1.3256697684650178e-06,False,4649109.0,4681746.0,4625092.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev2/P 3,Channel1,3.0,1.0,"(3, 54, 512, 512)",3188866.0,1304498.0,2819730.0,1145389.0,104268471.5894153,0.2838898987329307,263016423.20532984,27668454.746935055,0.878030476091186,360.0,0.00031239382028199294,3.12393820281993e-08,True,1145389.0,1947481.0,1304498.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 1,Channel 3,3.0,3.0,"(3, 55, 512, 512)",8420584.0,7884111.0,3764492.0,10351405.0,28839644.64257946,0.07722331275624678,344618105.52686733,6260700.271154264,1.3129451120107263,360.0,0.16925210772931126,1.6925210772931126e-05,True,10351405.0,6378874.0,7884111.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 1,Channel 0,3.0,0.0,"(3, 55, 512, 512)",4163140.0,2269448.0,3914184.0,3168316.0,28839644.64257946,0.07722331275624678,344618105.52686733,6260700.271154264,1.3960734063966216,360.0,-0.3890595036657435,-3.890595036657435e-05,False,3168316.0,2739966.0,2269448.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 1,Channel1,3.0,1.0,"(3, 55, 512, 512)",6276993.0,612202.0,5705453.0,696922.0,28839644.64257946,0.07722331275624678,344618105.52686733,6260700.271154264,1.1383856962244487,360.0,-0.04396640033107926,-4.396640033107926e-06,False,696922.0,665265.0,612202.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 2,Channel 3,3.0,3.0,"(3, 55, 512, 512)",9230910.0,8186377.0,5185765.0,12076895.0,44723107.66635135,0.11975412920486829,328734642.5030954,9271669.167634122,1.4752429554612498,360.0,0.12051158635954881,1.2051158635954882e-05,False,12076895.0,9622686.0,8186377.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 2,Channel 0,3.0,0.0,"(3, 55, 512, 512)",3270292.0,2117648.0,2942068.0,2537426.0,44723107.66635135,0.11975412920486829,328734642.5030954,9271669.167634122,1.1982284118984836,360.0,-0.23767382131614215,-2.3767382131614215e-05,False,2537426.0,2372031.0,2117648.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 2,Channel1,3.0,1.0,"(3, 55, 512, 512)",5593692.0,991721.0,5283069.0,927374.0,44723107.66635135,0.11975412920486829,328734642.5030954,9271669.167634122,0.9351158239061188,360.0,0.0011830083818108945,1.1830083818108945e-07,True,927374.0,1128854.0,991721.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 3,Channel 3,3.0,3.0,"(3, 55, 512, 512)",14119018.0,11563858.0,5768118.0,15678601.0,45354641.84116294,0.12144517504479276,328103108.32828385,10522714.55973253,1.355827873361987,360.0,0.1168890512030886,1.168890512030886e-05,True,15678601.0,17252423.0,11563858.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 3,Channel 0,3.0,0.0,"(3, 55, 512, 512)",3306284.0,2113153.0,2925564.0,2279743.0,45354641.84116294,0.12144517504479276,328103108.32828385,10522714.55973253,1.0788348027804897,360.0,-0.08601549653301037,-8.601549653301037e-06,False,2279743.0,2199927.0,2113153.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_TexasREd_dev3/P 3,Channel1,3.0,1.0,"(3, 55, 512, 512)",5407160.0,949280.0,5514398.0,1106931.0,45354641.84116294,0.12144517504479276,328103108.32828385,10522714.55973253,1.1660742878813417,360.0,-0.015539298855916707,-1.5539298855916709e-06,False,1106931.0,884652.0,949280.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev1,Channel 3,3.0,3.0,"(3, 42, 512, 512)",4022849.0,9557737.0,3534108.0,18092484.0,52828453.612888746,0.18604755401611328,231122893.62338483,10392708.092978198,1.8929673415370187,360.0,0.017316769071130285,1.7316769071130286e-06,False,18092484.0,13541760.0,9557737.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev1,Channel 0,3.0,0.0,"(3, 42, 512, 512)",5250237.0,3915942.0,4353833.0,4047117.0,52828453.612888746,0.18604755401611328,231122893.62338483,10392708.092978198,1.0334976871465409,360.0,-0.21596401985474195,-2.1596401985474196e-05,False,4047117.0,3583136.0,3915942.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev1,Channel1,3.0,1.0,"(3, 42, 512, 512)",5029986.0,3485842.0,4318700.0,2913307.0,52828453.612888746,0.18604755401611328,231122893.62338483,10392708.092978198,0.8357541735970822,360.0,0.0050490979249017635,5.049097924901764e-07,True,2913307.0,3076089.0,3485842.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 1,Channel 3,3.0,3.0,"(3, 62, 512, 512)",26670029.0,32765420.0,15251084.0,39608444.0,77014520.61494347,0.18347529804005341,342739644.8647653,11394892.026038995,1.208848963327801,360.0,0.058275770570427814,5.827577057042782e-06,True,39608444.0,25541213.0,32765420.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 1,Channel 0,3.0,0.0,"(3, 62, 512, 512)",7388016.0,1723970.0,7982158.0,1908083.0,77014520.61494347,0.18347529804005341,342739644.8647653,11394892.026038995,1.1067959419247435,360.0,-0.0026804782623966275,-2.6804782623966275e-07,True,1908083.0,1529283.0,1723970.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 1,Channel1,3.0,1.0,"(3, 62, 512, 512)",5791874.0,1467292.0,5981162.0,1506808.0,77014520.61494347,0.18347529804005341,342739644.8647653,11394892.026038995,1.0269312447692756,360.0,0.0006219262044515979,6.219262044515978e-08,False,1506808.0,1376763.0,1467292.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 2,Channel 3,3.0,3.0,"(3, 62, 512, 512)",35640256.0,28889705.0,16062256.0,28042997.0,72169171.52753623,0.17193199606502757,347584993.9521726,13860053.377269365,0.970691704882414,360.0,0.1077621098317856,1.077621098317856e-05,False,28042997.0,27826716.0,28889705.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 2,Channel 0,3.0,0.0,"(3, 62, 512, 512)",7853364.0,1976312.0,5637908.0,1324829.0,72169171.52753623,0.17193199606502757,347584993.9521726,13860053.377269365,0.6703541748468865,360.0,0.00603043598081284,6.03043598081284e-07,True,1324829.0,1385006.0,1976312.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 2,Channel1,3.0,1.0,"(3, 62, 512, 512)",5393584.0,1371080.0,5684272.0,1394641.0,72169171.52753623,0.17193199606502757,347584993.9521726,13860053.377269365,1.0171842635003063,360.0,0.003215481074298851,3.2154810742988514e-07,True,1394641.0,1674175.0,1371080.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 3,Channel 3,3.0,3.0,"(3, 62, 512, 512)",30776837.0,61173862.0,12390669.0,53401717.0,118396415.83764873,0.2820613244000603,301357749.64206004,20614654.00489057,0.8729499046504535,360.0,0.014333444134377468,1.4333444134377468e-06,False,53401717.0,56877433.0,61173862.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 3,Channel 0,3.0,0.0,"(3, 62, 512, 512)",6591455.0,2932378.0,5171998.0,2111939.0,118396415.83764873,0.2820613244000603,301357749.64206004,20614654.00489057,0.7202137650739434,360.0,0.005636358182860998,5.636358182860999e-07,True,2111939.0,2309521.0,2932378.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,TexasREd_dev2/P 3,Channel1,3.0,1.0,"(3, 62, 512, 512)",4973752.0,2322740.0,5681043.0,2514719.0,118396415.83764873,0.2820613244000603,301357749.64206004,20614654.00489057,1.0826519541575896,360.0,0.0037986957285091093,3.7986957285091094e-07,False,2514719.0,2751353.0,2322740.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 1,Channel 3,3.0,3.0,"(3, 63, 512, 512)",4530605.0,773861.0,3214073.0,1577686.0,6110218.826481132,0.014345694279325182,419816802.02792925,3023798.3770291535,2.038720131909994,360.0,-1.4193836216005868,-0.00014193836216005868,True,1577686.0,599529.0,773861.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 1,Channel 0,3.0,0.0,"(3, 63, 512, 512)",9208004.0,154003.0,7869555.0,156653.0,6110218.826481132,0.014345694279325182,419816802.02792925,3023798.3770291535,1.0172074569975909,360.0,-0.0748476392176533,-7.484763921765331e-06,False,156653.0,146326.0,154003.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 1,Channel1,3.0,1.0,"(3, 63, 512, 512)",9616631.0,216339.0,6735337.0,108534.0,6110218.826481132,0.014345694279325182,419816802.02792925,3023798.3770291535,0.5016848557125623,360.0,0.11120388133992347,1.1120388133992347e-05,True,108534.0,158784.0,216339.0
20260309_stcolab_d5_vess_only_dcaatto488_txred594_albumin680,DCA_dev1/P 2,Channel 3,3.0,3.0,"(3, 63, 512, 512)",3423348.0,557507.0,3344803.0,1611346.0,6242756.3496611705,0.014656868533811708,419684264.5047492,3174997.4298878466,2.8902704360662734,360.0,-1.3873256417958868,-0.00013873256417958868,False,1611346.0,902832.0,557507.0
