source_name,image_name,dextran_channel,num_timepoints,dextran_channel_index,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,vasculature_volume_fraction,gel_volume_um3,vasculature_surface_area_um2,bleaching_coefficient,time_separation_s,p_um/s,p_cm/s,Intensity increase,intensity(t0),intensity(t1),intensity(t2)
2026.05.14_permeability,Rituximab_FL37_device4/P 2,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",14965804.0,101239245.0,10244137.0,115345618.0,66969584.502852805,0.34996918709047375,124388932.1128968,2478131.565184731,1.1393370031552488,360.0,0.009030235329475614,9.030235329475615e-07,False,115345618.0,106575075.0,101239245.0
2026.05.14_permeability,Rituximab_FL37_device4/P 3,Dextran 1,3.0,0.0,"(3, 23, 512, 512)",3264256.0,21109321.0,2136455.0,17582006.0,38393295.933693536,0.24390972361845129,119014516.12119725,1603886.1676414786,0.8329024889052566,360.0,0.007771520884010118,7.771520884010119e-07,True,17582006.0,18204040.0,21109321.0
2026.05.14_permeability,Rituximab_FL37_device4/P 4,Dextran 1,3.0,0.0,"(3, 27, 512, 512)",5907274.0,30676416.0,3910110.0,30411796.0,36361646.525558345,0.19968039302502646,145737587.02813885,1889539.5928178744,0.9913738293286934,360.0,0.015733616832727247,1.5733616832727248e-06,False,30411796.0,30852030.0,30676416.0
2026.05.14_permeability,Lenalidomide_FL41_device4_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Lenalidomide_FL41_device4/P 1,Dextran 1,3.0,0.0,"(3, 25, 512, 512)",8997260.0,35437011.0,7851519.0,36436177.0,56180592.13111164,0.3309539101340554,113572930.67318235,3024099.163446675,1.0281955495625745,360.0,0.005107313595939235,5.107313595939235e-07,False,36436177.0,35677309.0,35437011.0
2026.05.14_permeability,Lenalidomide_FL41_device4/P 2,Dextran 1,3.0,0.0,"(3, 24, 512, 512)",9494445.0,49075289.0,8351817.0,53938823.0,59035900.37455872,0.3608977839631854,104544767.05503368,2498850.9340559235,1.0991035223450238,360.0,0.00531159051192733,5.31159051192733e-07,False,53938823.0,52008844.0,49075289.0
2026.05.14_permeability,Lenalidomide_FL41_device4/P 3,Dextran 1,3.0,0.0,"(3, 26, 512, 512)",4771378.0,35028828.0,4873716.0,43357405.0,55679487.971560635,0.31649311801843477,120246890.20743495,2482842.09667309,1.2377635072460889,360.0,0.003608082087476677,3.608082087476677e-07,False,43357405.0,40406233.0,35028828.0
2026.05.14_permeability,Lenalidomide_FL41_device4/P 4,Dextran 1,3.0,0.0,"(3, 22, 512, 512)",3066506.0,10324433.0,2441375.0,12210255.0,48065674.095532276,0.324442466100057,100082854.89730611,2520956.1088102176,1.1826562291604779,360.0,0.013380000968113684,1.3380000968113685e-06,False,12210255.0,11043272.0,10324433.0
2026.05.14_permeability,Rtx_Lena_FL37_device3_wc,,,,,,,,,,,,,,,,,,,,
2026.05.14_permeability,Rtx_Lena_FL37_device3/P 1,Dextran 1,3.0,0.0,"(3, 26, 512, 512)",13221392.0,62099778.0,10344693.0,63885626.0,44560535.21187236,0.2532908121744792,131365842.96712321,1831454.6382060936,1.0287577195525561,360.0,0.01212005034117429,1.212005034117429e-06,False,63885626.0,63099883.0,62099778.0
2026.05.14_permeability,Rtx_Lena_FL37_device3/P 2,Dextran 1,3.0,0.0,"(3, 32, 512, 512)",11675207.0,145510183.0,10365343.0,152812743.0,97216750.09094208,0.4499735151018415,118833188.0236139,1853766.8562725752,1.0501859034841567,360.0,0.002369828609672347,2.369828609672347e-07,False,152812743.0,148617150.0,145510183.0
2026.05.14_permeability,Rtx_Lena_FL37_device3/P 3,Dextran 1,3.0,0.0,"(3, 28, 512, 512)",10720762.0,74548424.0,9627769.0,76642495.0,48989292.3846772,0.2560079020838583,142369224.2310724,1892761.1930986727,1.0280900773972097,360.0,0.0043466427502910085,4.346642750291009e-07,False,76642495.0,74227829.0,74548424.0
2026.05.14_permeability,Rtx_Lena_FL37_device3/P 4,Dextran 1,3.0,0.0,"(3, 29, 512, 512)",7837360.0,36843581.0,6644642.0,38551158.0,46085087.60274147,0.23330515623092649,151446284.3877097,1948937.6337107378,1.0463466621227724,360.0,0.01052629174801615,1.0526291748016149e-06,False,38551158.0,37001745.0,36843581.0
