gene_ID,n_cells,n_states,pct_cells_covered
100200010000000000,10,148,75.20700485390692
000210000000000000,10,149,75.25459217664414
200100200000000000,10,150,75.30217949938137
000000200000010000,10,151,75.34976682211858
001000000000000100,10,152,75.39735414485581
300110000000000000,10,153,75.44494146759304
002000200000000000,10,154,75.49252879033025
100100000010000000,10,155,75.54011611306748
100010000000100000,10,156,75.5877034358047
000110010000000000,10,157,75.63529075854193
000111000000000000,10,158,75.68287808127914
110000010000000000,9,159,75.72570667174264
000100000001000000,9,160,75.76853526220614
100000100010000000,9,161,75.81136385266964
200200100000000000,9,162,75.85419244313314
100100001000000000,9,163,75.89702103359664
001000100010000000,9,164,75.93984962406014
100021000000000000,9,165,75.98267821452365
110001000000000000,9,166,76.02550680498715
200000000001000000,9,167,76.06833539545065
000200010000000000,9,168,76.11116398591415
000000100001000000,9,169,76.15399257637765
000100000000000001,9,170,76.19682116684115
200111000000000000,9,171,76.23964975730465
210100000000000000,8,172,76.27771961549443
010100100000000000,8,173,76.3157894736842
100000100000100000,8,174,76.35385933187399
010000000001000000,8,175,76.39192919006376
100100000000000001,8,176,76.42999904825355
011000000000000000,8,177,76.46806890644332
300000010000000000,8,178,76.5061387646331
000100110000000000,8,179,76.54420862282288
000101100000000000,8,180,76.58227848101266
001000100000020000,8,181,76.62034833920244
210100100000000000,8,182,76.65841819739221
100011100000000000,8,183,76.696488055582
200201000000000000,8,184,76.73455791377177
010000200000000000,8,185,76.77262777196155
200100000001000000,8,186,76.81069763015132
200210000000000000,8,187,76.84876748834111
000001000001000000,8,188,76.88683734653088
000001010000000000,8,189,76.92490720472067
100110010000000000,8,190,76.96297706291044
000010000000000010,8,191,77.00104692110023
100000100100000000,8,192,77.03911677929
010101000000000000,8,193,77.07718663747977
200120000000000000,8,194,77.11525649566956
400000000000000000,8,195,77.15332635385933
000000000000000002,8,196,77.19139621204911
000000200010000000,8,197,77.22946607023889
100010000001000000,7,198,77.26277719615494
100102000000000000,7,199,77.296088322071
000000000010000010,7,200,77.32939944798706
100001000000100000,7,201,77.36271057390312
000002000000000000,7,202,77.39602169981917
100110200000000000,7,203,77.42933282573523
200001100000000000,7,204,77.46264395165127
100110000000100000,7,205,77.49595507756733
200100000000100000,7,206,77.52926620348339
100100100000000010,7,207,77.56257732939945
000100020000000000,7,208,77.5958884553155
100200200000000000,7,209,77.62919958123156
400100100000000000,7,210,77.66251070714762
000000000200000000,7,211,77.69582183306368
110100100000000000,7,212,77.72913295897973
200002000000000000,7,213,77.76244408489579
100100000100000000,7,214,77.79575521081183
110100000000000000,7,215,77.82906633672789
200100000000000010,7,216,77.86237746264395
000000000010010000,7,217,77.89568858856
200001010000000000,7,218,77.92899971447606
100010000000000010,7,219,77.96231084039212
100000000000001000,7,220,77.99562196630818
100100000000100000,7,221,78.02893309222424
002000100000000000,7,222,78.0622442181403
100000000000000002,7,223,78.09555534405634
100100000000001000,7,224,78.1288664699724
000001000100000000,6,225,78.15741886361474
010000000100000000,6,226,78.18597125725707
300000000100000000,6,227,78.2145236508994
000000010010000000,6,228,78.24307604454174
300100010000000000,6,229,78.27162843818407
000000101000000000,6,230,78.3001808318264
200000100100000000,6,231,78.32873322546874
000100010000000010,6,232,78.35728561911107
000000000000200000,6,233,78.3858380127534
000000010000000001,6,234,78.41439040639574
100010000000000100,6,235,78.44294280003807
010000110000000000,6,236,78.4714951936804
000120000000000000,6,237,78.50004758732274
200211000000000000,6,238,78.52859998096507
100000120000000000,6,239,78.5571523746074
000001000000000010,6,240,78.58570476824974
100100300000000000,6,241,78.61425716189207
200102000000000000,6,242,78.6428095555344
300200000000000000,6,243,78.67136194917674
300111000000000000,6,244,78.69991434281907
100100100010000000,6,245,78.72846673646141
200000110000000000,6,246,78.75701913010374
002000000010020000,6,247,78.78557152374607
000000100010010000,6,248,78.81412391738841
000010000001000000,6,249,78.84267631103074
100002000000000000,6,250,78.87122870467307
200000120000000000,6,251,78.89978109831542
000001000000100000,6,252,78.92833349195774
000010000000000100,6,253,78.95688588560007
100020010000000000,6,254,78.98543827924242
100001000100000000,6,255,79.01399067288474
200200010000000000,6,256,79.04254306652707
000010000000001000,6,257,79.07109546016942
000100100010000000,5,258,79.09488912153802
110001100000000000,5,259,79.11868278290663
110000000010000000,5,260,79.14247644427525
100001000001000000,5,261,79.16627010564386
100111100000000000,5,262,79.19006376701246
200110010000000000,5,263,79.21385742838108
300010010000000000,5,264,79.23765108974969
110100010000000000,5,265,79.2614447511183
