gene_ID,n_cells,cluster_id,nearest_neighbor_hamming
100100010000001000,4,19,0.05555555555555555
010000100000010000,4,3,0.05555555555555555
110110110000000000,4,8,0.05555555555555555
000111010000000000,4,14,0.05555555555555555
000000000000100001,4,16,0.05555555555555555
000000010000000010,4,19,0.05555555555555555
100001011000000000,4,12,0.05555555555555555
100000110000100000,4,19,0.05555555555555555
100000110001000000,4,20,0.05555555555555555
110101100000000000,4,9,0.05555555555555555
000010101000000000,4,12,0.05555555555555555
100010101000000000,4,12,0.05555555555555555
100101100100000000,4,5,0.05555555555555555
000000000100100000,4,6,0.05555555555555555
100110000000000010,4,18,0.05555555555555555
100000010000001000,4,19,0.05555555555555555
100001000000000001,4,16,0.05555555555555555
100010010101000000,4,5,0.05555555555555555
100100100000000100,4,4,0.05555555555555555
000100000000010000,4,3,0.05555555555555555
100010010010000000,4,1,0.05555555555555555
100010001000000010,4,12,0.05555555555555555
010000000000010000,4,3,0.05555555555555555
100100010001000010,4,10,0.05555555555555555
000111100000000000,4,15,0.05555555555555555
110001000100000000,4,6,0.05555555555555555
100010000010000000,4,1,0.05555555555555555
100000000000101000,4,13,0.05555555555555555
001000100000000010,4,3,0.05555555555555555
000000100010000100,4,2,0.05555555555555555
000000100000001000,4,13,0.05555555555555555
100111000000000010,4,15,0.05555555555555555
100110100000000100,4,4,0.05555555555555555
010001100000000000,4,9,0.05555555555555555
110111000000000000,4,8,0.05555555555555555
100010100001000000,4,10,0.05555555555555555
011000100000000000,4,3,0.05555555555555555
100100110001000000,4,20,0.05555555555555555
000010110000000000,4,20,0.05555555555555555
000011000000100000,4,17,0.05555555555555555
100100100101000000,4,10,0.05555555555555555
000000000010100000,4,1,0.05555555555555555
100010000000100010,4,18,0.05555555555555555
000000100000010010,3,18,0.05555555555555555
100000100000100010,3,18,0.05555555555555555
110010110000000001,3,8,0.05555555555555555
100101110100000000,3,5,0.05555555555555555
000000100010000001,3,16,0.05555555555555555
000000110010000000,3,1,0.05555555555555555
110010100100000000,3,6,0.05555555555555555
110100111100000000,3,12,0.05555555555555555
010000000000000010,3,9,0.05555555555555555
100100011000000000,3,12,0.05555555555555555
100110010000100000,3,19,0.05555555555555555
100010000000000011,3,16,0.05555555555555555
000011100100000000,3,15,0.05555555555555555
000000000100000001,3,6,0.05555555555555555
110111100000000000,3,8,0.05555555555555555
100000100100100000,3,17,0.05555555555555555
000000010000100000,3,19,0.05555555555555555
000011100000100000,3,17,0.05555555555555555
100000101100000000,3,12,0.05555555555555555
110011000100000000,3,6,0.05555555555555555
100001100000000010,3,15,0.05555555555555555
110111100100000000,3,8,0.05555555555555555
100100100000010000,3,3,0.05555555555555555
110100110010000000,3,7,0.05555555555555555
100100110010000000,3,7,0.05555555555555555
000011000010000000,3,1,0.05555555555555555
100000000010100000,3,1,0.05555555555555555
000001000000000001,3,16,0.05555555555555555
110110000001000000,3,10,0.05555555555555555
010110100000000000,3,9,0.05555555555555555
000001010100000000,3,14,0.05555555555555555
000010100000000010,3,18,0.05555555555555555
100100110100000000,3,5,0.05555555555555555
100000000000000011,3,18,0.05555555555555555
000101000100000000,3,6,0.05555555555555555
000001001000000000,3,12,0.05555555555555555
100011001000000000,3,12,0.05555555555555555
100101011001000000,3,14,0.05555555555555555
000101000000001000,3,13,0.05555555555555555
110000000000000010,3,9,0.05555555555555555
110010000000000001,3,16,0.05555555555555555
100110000010000000,3,1,0.05555555555555555
000101000000000001,3,16,0.05555555555555555
100101001000000010,3,15,0.05555555555555555
100010100000000001,3,16,0.05555555555555555
100000000001000010,3,18,0.05555555555555555
100110010001000010,3,10,0.05555555555555555
100101010000000100,3,4,0.05555555555555555
